Review_Date,Reviewer_Name,Rating,Review_Text
2020-09-29,Bulbs,5.0,everything was great. excellent food and service.
2020-09-28,YSKim,5.0,"portia, the server for our table was extremely courteous, patient and efficient.  our food was prepared to our exact order and delivered to our table effectively and efficiently.  thank you very much for making our dining experience fun and memorable.  
y.s. kim"
2020-09-27,Cynthia,5.0,"wonderful per usual.... our favorite judy, takes exc"
2020-09-27,RichP,2.0,clam chowder was fair.  sashimi wasn't great.  chicken sandwich with fries was good.
2020-09-27,LarryO,4.0,"we came for a late lunch.  food was excellent, as was the service.  there was a scaled down menu, so some of the choices we would normally see were missing.  most likely due to reduced volume.  felt very comfortable and safe with the precautions in place."
2020-09-26,FredB,2.0,"wow, finally back at legal (framingham) and it was awful.   while it was not crowded food prep was forever fish & chips and a shrimp paster order, 25 minutes, really?  worse of all was a couple (50's) having a facetime video chat while they stuffed their faces and talked so loud it was disturbing. yes, we complained, no one did anything maybe because of their race and did not want to ignite something who knows but we will not be going back!"
2020-09-26,TOM14369,4.0,the menu is more limited now with covid. if you lik seafood there is something for you but check the menu ahead of time. good food still
2020-09-26,David,5.0,"limited menu, delicious food, good service, cold back room"
2020-09-26,AaronJ,4.0,wasn’t a fan of sitting outdoors on the sidewalk with nearly no light other than the street lights. otherwise it was a fine experience
2020-09-26,OpenTable Diner,5.0,great spot.
2020-09-26,RickO,4.0,"legal seafoods as a whole is a miracle.  i have eaten at various locations for 20+ years and the high quality and constancy of experience always impresses me. the establishments are clean, the staff always friendly and professional.    a very well run restaurant group with fresh wonderful seafood. 
the framingham location is no exception with a vibrant bar, plenty of parking and now during ""covid season"",  pleasant outdoor dining.   roger is a genius and a very nice man."
2020-09-24,JamesO,5.0,"we are frequent diners here. since covid, we hven't gone but decided to try it again. food was excellent as usual. service was above and beyond. clearly hey are taking precautions seriously. drinks were strong and well made. selection of dishes was different but stll satisfying. we plan to restart our patronage"
2020-09-22,OpenTable Diner,1.0,"with about 5 tables in the restaurant, i’d expect a more attentive server with quicker service. we sat and waited close to 15 minutes before being acknowledged. once our drink order was placed and an appetizer, our server disappeared for 18 more minutes. we finally placed our dinner order. between the first 3 plates being delivered and the other 3 plates it was almost 10 minutes. we sat waiting for the whole tables meals so we could begin eating. they knew we were coming and there’d be 6 of us. why not plan better on their end?? the server stumbled with the explanation of the specials and was missing the majority of the dinner. we realized he was in the darkened room with the door closed next to our table. another server called him out to tend to us. very dissatisfied and disappointed. almost $300 bill and the service did not meet the grade."
2020-09-22,Rockin4,4.0,"i had a lobster roll, which was delicious, but it did have a shell in it. service was great."
2020-09-21,CatherineN,5.0,as always the food was excellent! our server was very attentive and met all our needs.  the atmosphere was great. will definitely go back!
2020-09-20,Marie,2.0,this used to be one of my family's favorite restaurants but the experience we just had was mediocre at best. seeing how there were only 3 people there that evening maybe that was a sign. they stated they didn't have oysters due to covid yet we've been to many other restaurants in the area recently and there was no issue getting oysters any where else. it was very disappointing. also 2 of us ordered scallops and were shocked by the tiny 5-6 pieces that were served. our waitress was very nice and attentive but we most likely won't return.
2020-09-19,MaryC,5.0,a little too much seasoning/oil on the sea scallops.
2020-09-18,bobbieJ,4.0,reservation was made. table was ready when we arrived. the food was good and the service was quick and friendly. thought that the price and the portions were good. i would go there again.
2020-09-13,Stephanie,3.0,food was not as good as it used to be - fried clams were burnt to ashes- not busy there at all- food should have been perfect
2020-09-13,Elroy0415,5.0,great service and the food was excellent highly recommended
2020-09-12,ConnieA,3.0,menu is limited and maybe a bit pricey. outside seating was cold because there are no outdoor heaters yet
2020-09-10,Robert,5.0,legal seafoods is always fresh and varied. their wine list is extensive.
2020-09-09,PattyP,3.0,"we made a call ahead to ask if the restaurant was serving raw clams oysters and were assured that they were.

we also requested only outdoor seating. when we arrived we were told there would be a 30-40 minute wait for outdoor seating even though we had reservations.

we were disappointed but understood.

then when we ordered we were told there was no raw bar and they hadn’t been serving any raw shellfish all summer.

why would the hostess tell us that they were?

our servers were fine, but we were very unhappy about the false information. legal is usually one of our favorites."
2020-09-08,jaytmoods,4.0,"with about 10 tables set up alongside the restaurant and a portion of the parking lot blocked off so that you are not directly next to cars, the outdoor dining experience was nice. sure, cars are zooming along route 9 nearby, but it was still nice. 

the food was impeccable. i’m glad i added a skewer of scallops to my salmon. both were fantastic. 

the “top shelf” margarita was one of the worst i’ve be ever had, though. someone needs to teach the bartender how to make one."
2020-09-07,Caroled,1.0,"omg!  what happened to legals?  food was way below par, very very limited and not at all up to the legal standards.  is is covid?  i am sorry roger berkowitz but even though business is obviously down, the quality should still be up.  bad food.  sorry"
